WARNING: 2 open meshes merged
     Merged: MainWing
     Merged: HorzTail
...Mass Properties...
26 Num Comps
26 Total Num Meshes
59520 Total Num Tris

4.179200461819400e+02             Total Mass
1.003442428325704e+01 2.506759137266815e-03 -6.437741754150651e-01       Center of Gravity
6.871372097202200e+03 1.478374399753322e+04 1.856556455045331e+04       Ixx, Iyy, Izz
-7.846540916311837e-01 6.485539683206687e+01 4.697867326055959e+00       Ixy, Ixz, Iyz
4.182721826893976e+02             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
1.989685763973455e+01	3.867066781423877e+02	8.931049687085146e+00	2.509897398384929e-03	-6.661543733747463e-01	6.676948482098311e+03	8.317496779705318e+03	1.200061310467459e+04	-6.903881337213718e-01	-3.207219695512406e+01	4.624659018587084e+00	3.870588146498453e+02
2.019755556148250e+01	3.880030984339667e+02	8.968694043250636e+00	2.514003790974042e-03	-6.639174661093649e-01	6.679056297410170e+03	8.483129834231560e+03	1.216515705868498e+04	-6.742864521746427e-01	-2.232668002144797e+01	4.627940721052976e+00	3.883552349414243e+02
2.049825348323045e+01	3.892246160716267e+02	9.004877675089050e+00	2.518567415472199e-03	-6.618227943849960e-01	6.680992180368879e+03	8.646501379628164e+03	1.232750271696640e+04	-6.556267070988447e-01	-1.295645171973313e+01	4.630889081714155e+00	3.895767525790843e+02
2.079895140497840e+01	3.903727165246079e+02	9.039564477774267e+00	2.523577003723786e-03	-6.598653062702011e-01	6.682766722541356e+03	8.807123179779686e+03	1.248716128867371e+04	-6.342853777739665e-01	-3.970858262939498e+00	4.633793634796660e+00	3.907248530320655e+02
2.109964932672635e+01	3.914476421017682e+02	9.072681789702008e+00	2.529029884947730e-03	-6.580422859697866e-01	6.684383843860560e+03	8.964313256330131e+03	1.264345667670590e+04	-6.103303723281832e-01	4.611549291238021e+00	4.636647349785157e+00	3.917997786092258e+02
2.140034724847430e+01	3.924506839591678e+02	9.104189352217691e+00	2.534917126902526e-03	-6.563494494253964e-01	6.685851967324917e+03	9.117523115855560e+03	1.279584075913536e+04	-5.837095043662331e-01	1.278030251735413e+01	4.639554977211353e+00	3.928028204666254e+02
2.170104517022225e+01	3.935474752900641e+02	9.139295973718832e+00	2.535214301344752e-03	-6.543363233679668e-01	6.687383410164733e+03	9.292337881222613e+03	1.296970808321408e+04	-5.835340368689009e-01	2.273226788426726e+01	4.639475754867522e+00	3.938996117975217e+02
2.200174309197020e+01	3.945762434992588e+02	9.172831892076092e+00	2.535775292945781e-03	-6.524468337191576e-01	6.688783632231631e+03	9.463257192022902e+03	1.313974428975984e+04	-5.819592221932514e-01	3.229663242377404e+01	4.639528320445907e+00	3.949283800067164e+02
2.230244101371814e+01	3.955391392780890e+02	9.204794456448340e+00	2.536017597647075e-03	-6.506754879977851e-01	6.690061983718851e+03	9.629911345405671e+03	1.330557732238055e+04	-5.818620046253593e-01	4.147315577527604e+01	4.639549357164624e+00	3.958912757855466e+02
2.260313893546610e+01	3.962882121325071e+02	9.230120307271324e+00	2.538888625738350e-03	-6.494657804114644e-01	6.691025780855283e+03	9.764911096292191e+03	1.344000181012142e+04	-5.677520497402903e-01	4.788392470690481e+01	4.643432041408747e+00	3.966403486399647e+02
2.290383685721405e+01	3.971419031391891e+02	9.259513148354912e+00	2.542457874027279e-03	-6.481064460011288e-01	6.692090565205233e+03	9.924957089573241e+03	1.359959666108529e+04	-5.488764158850403e-01	5.524972422378919e+01	4.646968443513510e+00	3.974940396466467e+02
2.320453477896200e+01	3.984547374783909e+02	9.305459404066241e+00	2.541897196514816e-03	-6.461032418146248e-01	6.696221230615220e+03	1.018034790175409e+04	1.385730071033890e+04	-5.529009607927770e-01	6.634358804581782e+01	4.650048423489687e+00	3.988068739858485e+02
2.350523270070994e+01	4.002699756325759e+02	9.369855866049454e+00	2.538658448355047e-03	-6.434603833610497e-01	6.709517212232329e+03	1.054583215629976e+04	1.423388693199134e+04	-5.730375019579308e-01	8.129643508135800e+01	4.653190742414050e+00	4.006221121400335e+02
2.380593062245789e+01	4.022965537368574e+02	9.442577923301389e+00	2.533882122900951e-03	-6.407027708501005e-01	6.726869105012386e+03	1.096727287168742e+04	1.467029815622195e+04	-6.027270979205399e-01	9.723045458651100e+01	4.656304917365821e+00	4.026486902443150e+02
2.410662854420584e+01	4.043963709911792e+02	9.518720610824902e+00	2.528722327523560e-03	-6.380879237895878e-01	6.745747867416544e+03	1.141776362604005e+04	1.513714193473968e+04	-6.354523687442968e-01	1.126558235772713e+02	4.659429988668206e+00	4.047485074986367e+02
2.440732646595379e+01	4.064847238806704e+02	9.595212201360495e+00	2.523706840864023e-03	-6.357723029222215e-01	6.764850920938604e+03	1.187969574291754e+04	1.561548770543098e+04	-6.678792141732710e-01	1.265975672090056e+02	4.662511687123861e+00	4.068368603881279e+02
2.470802438770174e+01	4.084954607740158e+02	9.669601985197252e+00	2.519549465774037e-03	-6.338702952984915e-01	6.783347237214785e+03	1.233817026964461e+04	1.608955707102106e+04	-6.955996003945146e-01	1.382815156919475e+02	4.665766300344949e+00	4.088475972814734e+02
2.500872230944969e+01	4.103877507274079e+02	9.740330371295535e+00	2.515321693334761e-03	-6.324446039471369e-01	6.800676643916609e+03	1.278298411675218e+04	1.654850654330709e+04	-7.241076952653543e-01	1.472145636249354e+02	4.668950729159608e+00	4.107398872348655e+02
2.530942023119764e+01	4.121106278242027e+02	9.805418788158708e+00	2.510677393793507e-03	-6.315592826247040e-01	6.816290136284348e+03	1.320067016199091e+04	1.697824604419151e+04	-7.549565202042247e-01	1.528710622986319e+02	4.672805349176799e+00	4.124627643316603e+02
2.561011815294559e+01	4.136290336563852e+02	9.863436832683405e+00	2.507940500646020e-03	-6.312534069029111e-01	6.829842286315486e+03	1.358058963476282e+04	1.736771199618276e+04	-7.734640352631476e-01	1.548631915200496e+02	4.676879720011091e+00	4.139811701638427e+02
2.591081607469354e+01	4.149123164190926e+02	9.913069789703412e+00	2.505963170440414e-03	-6.315442930008746e-01	6.841063725002192e+03	1.391232365758186e+04	1.770614134172305e+04	-7.872257757421840e-01	1.529322474707023e+02	4.680991189236696e+00	4.152644529265501e+02
2.621151399644149e+01	4.159220069191408e+02	9.952635823737067e+00	2.509589419070933e-03	-6.324386774376769e-01	6.849688892827397e+03	1.418245526523830e+04	1.797979763604125e+04	-7.630573608976916e-01	1.468840351213928e+02	4.684897237956017e+00	4.162741434265983e+02
2.651221191818944e+01	4.166281655149137e+02	9.980703266049812e+00	2.511756462336335e-03	-6.339510569533849e-01	6.855436427764128e+03	1.437862712077040e+04	1.817602849542729e+04	-7.480681458019413e-01	1.364675323276373e+02	4.687505174859408e+00	4.169803020223712e+02
2.681290983993739e+01	4.170285517452944e+02	9.996863751251370e+00	2.512108139623131e-03	-6.360309301043980e-01	6.858753510789591e+03	1.449510928694321e+04	1.828953807183680e+04	-7.455709741330648e-01	1.218818598648307e+02	4.689966094581300e+00	4.173806882527519e+02
2.711360776168534e+01	4.173011229296497e+02	1.000804400198848e+01	2.510477055660184e-03	-6.381152926583246e-01	6.861879631887441e+03	1.457804496713800e+04	1.836935186416496e+04	-7.571437250983062e-01	1.070033114576864e+02	4.692097301731151e+00	4.176532594371072e+02
2.741430568343329e+01	4.175180481492072e+02	1.001708758023297e+01	2.509172714952262e-03	-6.399256081330710e-01	6.864721407843806e+03	1.464657878162951e+04	1.843504681849398e+04	-7.665762300442476e-01	9.385381066865952e+01	4.693922567268704e+00	4.178701846566648e+02
2.771500360518124e+01	4.176810851555186e+02	1.002399575814479e+01	2.508193288250160e-03	-6.413870141610459e-01	6.867119067877330e+03	1.470002454151567e+04	1.848609666855011e+04	-7.737777211378098e-01	8.305519707503881e+01	4.695411120741356e+00	4.180332216629762e+02
2.801570152692919e+01	4.177949102960409e+02	1.002889746562590e+01	2.507509949496009e-03	-6.424731441546407e-01	6.868980567470329e+03	1.473872305601553e+04	1.852293459756624e+04	-7.788845515069758e-01	7.489315141323020e+01	4.696531526746447e+00	4.181470468034985e+02
2.831639944867714e+01	4.178664465512202e+02	1.003202817741013e+01	2.507080678677325e-03	-6.431953042237983e-01	6.870273422203530e+03	1.476393702962927e+04	1.854685611252828e+04	-7.821511366463064e-01	6.937553847265961e+01	4.697273023850344e+00	4.182185830586777e+02
2.861709737042509e+01	4.179042906410928e+02	1.003371118245358e+01	2.506853645386099e-03	-6.435976081786783e-01	6.871025689696133e+03	1.477776029285504e+04	1.855992723547967e+04	-7.839091402402368e-01	6.625121310155984e+01	4.697683353693858e+00	4.182564271485503e+02
2.891779529217304e+01	4.179184161001185e+02	1.003434945620763e+01	2.506768914833227e-03	-6.437551580427583e-01	6.871333335703211e+03	1.478310528657479e+04	1.856496460068266e+04	-7.845758404023666e-01	6.500786703325564e+01	4.697847384140990e+00	4.182705526075761e+02
2.921849321392099e+01	4.179200461819381e+02	1.003442428325708e+01	2.506759137272971e-03	-6.437741754150651e-01	6.871372097202302e+03	1.478374399753292e+04	1.856556455045269e+04	-7.846540916372231e-01	6.485539683206734e+01	4.697867326055045e+00	4.182721826893957e+02
