WARNING: 1 open meshes merged
     Merged: wing
...Mass Properties...
10 Num Comps
10 Total Num Meshes
20872 Total Num Tris

5.111006228678679e+02             Total Mass
2.333666454961658e+01 -3.799124025147917e-04 1.173886625121415e+00       Center of Gravity
2.163596111346792e+03 5.317751120640643e+04 5.395349220735671e+04       Ixx, Iyy, Izz
3.662893421170963e+00 2.820804775551110e+02 3.606240515694024e-01       Ixy, Ixz, Iyz
5.111006228678679e+02             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
FuselageGeom	2.713789788742736e+02	1.899949133613008e+01	5.989478092473026e-07	9.011662260458483e-01	3.909887045323141e+02	2.063739602042313e+04	2.057567285974962e+04	-2.166640275551319e-01	4.899954860363040e+02	1.885477595928704e-01	2.713789788742736e+02
Canopy_Dorsal	6.118963886256091e+01	1.957569213186325e+01	4.909607464635172e-07	3.046521002585528e+00	4.350907754366324e+01	3.407472862591551e+03	3.423658861318798e+03	-4.926765430523493e-02	-4.653366105950672e+01	4.260419634313072e-02	6.118963886256091e+01
wing	2.723571042887698e+01	2.873755848022201e+01	-2.168601159580780e-06	2.796488518073856e-01	8.213020854759457e+02	9.917408426974673e+01	9.201155380973452e+02	-1.364005049531858e-02	1.023965024637482e-02	1.512777494347854e-02	2.723571042887698e+01
tail	3.847844096926828e+00	3.972591631794737e+01	2.030744896253189e+00	-5.897699674150472e-02	8.052606451305971e+00	7.002639219642786e+00	1.458905953455870e+01	1.144253299022765e+00	-3.752445278159455e-01	-1.287252544250782e+00	3.847844096926828e+00
tail	3.835056041816751e+00	3.972050905683968e+01	-2.037525719159383e+00	-5.968825924028080e-02	8.001133117091475e+00	6.958577809451919e+00	1.449428493209340e+01	-1.189076679211494e+00	-3.800638413325612e-01	1.286023888316923e+00	3.835056041816751e+00
inlet_afterbody	3.867228111955054e+01	2.941337225106242e+01	1.717961020808191e+00	8.525596107410930e-01	3.154855264495691e+01	3.358322210895195e+03	3.357392644866412e+03	-4.103607183199384e+01	5.354870386235627e+00	-1.255489508776322e+00	3.867228111955054e+01
inlet_afterbody	3.862110305327668e+01	2.926518531404477e+01	-1.719340731529762e+00	8.551960171847133e-01	3.150174814957986e+01	3.463396496894937e+03	3.462403943431339e+03	3.776394723548805e+01	5.382230752551076e+00	1.348413119427506e+00	3.862110305327668e+01
fin	8.748240370622213e+00	3.756729764967027e+01	-3.010931446946800e-07	4.720310224584756e+00	2.231190816260544e+01	4.273422172263403e+01	2.064031100221237e+01	-2.824957389197887e-03	2.155443658973289e+00	5.356755827179867e-03	8.748240370622213e+00
inlet_afterbody_CDo	2.867961175091913e+01	3.280373160476116e+01	1.513277837170140e+00	9.490816374992838e-01	1.273120372522013e+01	1.601744282747936e+03	1.605224047637266e+03	-8.500361122646692e+01	2.710606339906111e+01	-1.416150146001215e+00	2.867961175091913e+01
inlet_afterbody_CDo	2.889215826976683e+01	3.282663695572460e+01	-1.510068067625079e+00	9.458539588206707e-01	1.287390463212738e+01	1.606769149383078e+03	1.610225079887562e+03	8.534124575937447e+01	2.665678643651268e+01	1.421700296280836e+00	2.889215826976683e+01
Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
Totals	5.111006228678679e+02	2.333666454961658e+01	-3.799124025147917e-04	1.173886625121415e+00	2.163596111346792e+03	5.317751120640643e+04	5.395349220735671e+04	3.662893421170963e+00	2.820804775551110e+02	3.606240515694024e-01	5.111006228678679e+02

...Filling Mass Properties (Volume Only -- No Shell or Point Mass)...
150 Num Slice

Slice	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
1.442493333333335e-01	2.567558230436917e-01	1.442493333333339e-01	-4.688736425624634e-02	1.000450239296817e+00	3.660151953460815e-01	7.668518649340961e-02	2.982342452369096e-01	-2.545934805698378e-04	-4.806211891271015e-05	2.651031173036939e-03	2.567558230436917e-01
4.327480000000005e-01	5.807062792350963e-01	3.051900326493165e-01	-4.146193774869835e-02	8.872063962771727e-01	7.925080509145772e-01	2.249561536670246e-01	6.115336155692745e-01	-1.452832542943437e-04	-8.492178391533118e-03	2.623729507264372e-03	5.807062792350963e-01
