WARNING: 2 open meshes merged
     Merged: Main Wing
     Merged: Horz Tail
...Mass Properties...
21 Num Comps
21 Total Num Meshes
16312 Total Num Tris

3.525270143430325e+05             Total Mass
1.071134949357679e+02 1.300664493562413e-07 -3.882635284774068e+00       Center of Gravity
2.837036318186080e+08 4.596758273305705e+08 7.165024471132437e+08       Ixx, Iyy, Izz
-5.871781921405172e+03 3.698024200793964e+07 5.755585265506628e+03       Ixy, Ixz, Iyz
8.839850441076839e+04             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
7.904133661120574e+01	4.133920053474530e+04	4.851782554553805e+01	-4.264524029675941e-08	-2.552632510744474e+00	8.609511004806127e+06	2.198243837591916e+07	2.696059868401080e+07	-8.151548622451178e+02	-8.496879450262521e+05	7.432799366598213e+02	2.872307566285519e+04
8.021231937581619e+01	4.390835738445861e+04	5.037232730266980e+01	-4.014999563616044e-08	-2.834823473890319e+00	1.074516058984458e+07	2.452776255374402e+07	3.141202120095411e+07	-8.623137078754438e+02	-1.219429507605073e+06	7.905011222762881e+02	2.947488522850130e+04
8.138330214042664e+01	4.658585595690185e+04	5.215466743901915e+01	-3.784239873357878e-08	-3.092111662584079e+00	1.292552947004662e+07	2.706469758645293e+07	3.591079948339751e+07	-9.114631083753738e+02	-1.569771673840603e+06	8.396536052019492e+02	3.024242261247499e+04
8.255428490503709e+01	4.937090058751425e+04	5.386952964304789e+01	-3.570767873910961e-08	-3.326502947670811e+00	1.515671775412504e+07	2.959835706906138e+07	4.046706843070752e+07	-9.613992083784093e+02	-1.901722965594280e+06	8.912917857697378e+02	3.102573951886235e+04
8.372526766964755e+01	5.226117915027408e+04	5.552068640982350e+01	-3.373287562440775e-08	-3.539878910901751e+00	1.744485429640250e+07	3.213287785734686e+07	4.508996108167699e+07	-1.013167610592252e+03	-2.216248615116589e+06	9.440161303997882e+02	3.182508741055270e+04
8.489625043425801e+01	5.525471139857737e+04	5.711216514518244e+01	-3.434453738699097e-08	-3.733801768136646e+00	1.979611271204184e+07	3.467308362581190e+07	4.978920548112694e+07	-1.067701883852560e+03	-2.513968146750495e+06	9.976515331958408e+02	3.264155371785366e+04
8.606723319886846e+01	5.834628238679499e+04	5.864639568558258e+01	-3.252473262923610e-08	-3.909849472871581e+00	2.221629000674246e+07	3.722130675535820e+07	5.457216890329847e+07	-1.121941749661305e+03	-2.795636486642457e+06	1.053750700740891e+03	3.347460145837321e+04
8.723821596347892e+01	6.152997113784296e+04	6.012579596657372e+01	-3.084182641485574e-08	-4.069485690533807e+00	2.471109394655186e+07	3.977990266100753e+07	5.944614515448196e+07	-1.178767889816374e+03	-3.061955091354645e+06	1.110423277738413e+03	3.432391807857870e+04
8.840919872808938e+01	6.478929708835333e+04	6.154863635429398e+01	-2.929027627995036e-08	-4.213177314788449e+00	2.727193433231563e+07	4.234357477051123e+07	6.439744826964860e+07	-1.235584353027095e+03	-3.312027480924411e+06	1.169510485356757e+03	3.518798648740340e+04
8.958018149269982e+01	6.805412733010261e+04	6.289342233394399e+01	-2.788510263600365e-08	-4.333032572203248e+00	2.980243726185837e+07	4.486468205540270e+07	6.929335948256485e+07	-1.292026878489950e+03	-3.529711233390064e+06	1.225797504543161e+03	3.605032006067856e+04
9.075116425731028e+01	7.126323446395111e+04	6.414790480322296e+01	-2.662938614638475e-08	-4.421461890082212e+00	3.219652108268976e+07	4.730679196854501e+07	7.400374868909702e+07	-1.344887730271807e+03	-3.697367244032322e+06	1.281777095036650e+03	3.689013946364188e+04
9.192214702192074e+01	7.448037247244811e+04	6.534759765293279e+01	4.598100979966065e-07	-4.485059265293863e+00	3.452922534173334e+07	4.973246927252433e+07	7.866167543360585e+07	-1.395194465927714e+03	-3.823253129972410e+06	1.338969903523944e+03	3.770787730346857e+04
9.309312978653119e+01	7.772877961084814e+04	6.650712678863677e+01	4.405939183508382e-07	-4.534391012970139e+00	3.686408467248900e+07	5.217286787302457e+07	8.335032036534685e+07	-1.447819281309621e+03	-3.925205844708078e+06	1.396288167381110e+03	3.851505928449470e+04
9.426411255114165e+01	8.098072429337318e+04	6.762176466130217e+01	5.514490541361173e-07	-4.576469751504926e+00	3.918587555885024e+07	5.461945674612857e+07	8.803707981502789e+07	-1.500200597967816e+03	-4.016000147442102e+06	1.454051351742180e+03	3.932267462537216e+04
9.543509531575211e+01	8.425932517322230e+04	6.870400464088561e+01	5.299917145842100e-07	-4.613826216235482e+00	4.155400834876995e+07	5.709777430299002e+07	9.280392093919799e+07	-1.555575837417187e+03	-4.100148859636732e+06	1.511221497132326e+03	4.013591161503910e+04
9.660607808036256e+01	8.755098472263468e+04	6.975304054580864e+01	5.100655893530944e-07	-4.646437772098003e+00	4.396835313191926e+07	5.960351793084583e+07	9.764699028186603e+07	-1.610716386334143e+03	-4.176828099269108e+06	1.568737930469822e+03	4.095220117353074e+04
9.777706084497302e+01	9.084214266812560e+04	7.076833448718082e+01	4.915862146314378e-07	-4.674566332370176e+00	4.642908314676444e+07	6.213265950881258e+07	1.025625685194881e+08	-1.667520882627711e+03	-4.245851622628910e+06	1.626995779925629e+03	4.176969281358474e+04
9.894804360958348e+01	9.411652244075859e+04	7.174872631590677e+01	4.744835883318460e-07	-4.698522018333336e+00	4.893399665111500e+07	6.467904792893839e+07	1.075423845622725e+08	-1.724515988244601e+03	-4.307185236889116e+06	1.684892768861819e+03	4.258641315711981e+04
1.001190263741939e+02	9.735958844663731e+04	7.269374628942509e+01	4.586784565277912e-07	-4.718728363012894e+00	5.148277997405236e+07	6.723770726358475e+07	1.125809835124159e+08	-1.777431504505312e+03	-4.361147266608517e+06	1.743523635348437e+03	4.340086048823732e+04
1.012900091388044e+02	1.005551463429257e+05	7.360251144840521e+01	4.441020459215879e-07	-4.735523182280596e+00	5.407093243939772e+07	6.980189844382429e+07	1.176669937304849e+08	-1.829356883042141e+03	-4.407914671394161e+06	1.799904257513715e+03	4.421136430974794e+04
1.024609919034148e+02	1.036902717555698e+05	7.447506153350955e+01	4.306744085867092e-07	-4.749390158895873e+00	5.669711758572282e+07	7.236693371166311e+07	1.227939864180499e+08	-1.879096646837819e+03	-4.448163474116352e+06	1.854355513601843e+03	4.501692716399181e+04
1.036319746680253e+02	1.376927665326557e+05	8.167520582241025e+01	3.243216648338361e-07	-4.851097386526450e+00	6.516423592239311e+07	9.423016468644115e+07	1.529535237506662e+08	-2.430117185939978e+03	-4.755737596539168e+06	2.350739617711451e+03	4.599479889011354e+04
1.048029574326358e+02	1.716119583351089e+05	8.624641781974222e+01	2.602193232308123e-07	-4.911308534484976e+00	7.367523441850640e+07	1.088796797713272e+08	1.759486559056323e+08	-2.963335675183259e+03	-4.947571820043226e+06	2.855320764947101e+03	4.696358282851522e+04
1.059739401972462e+02	2.054451491447077e+05	8.949519264639652e+01	2.173658017152236e-07	-4.950395212109735e+00	8.225286197607650e+07	1.199684094762605e+08	1.954542000642078e+08	-3.515752139943353e+03	-5.079993483263369e+06	3.358811586675288e+03	4.791940059878307e+04
1.071449229618567e+02	2.391686303122095e+05	9.198385659504318e+01	1.858541136500200e-07	-4.977183707165864e+00	9.087413333584149e+07	1.290804312355456e+08	2.130307641961259e+08	-4.116057562286469e+03	-5.177234068987676e+06	3.886552748787476e+03	4.885961077947779e+04
1.083159057264671e+02	2.430239943222151e+05	9.224295033023793e+01	1.888123231099778e-07	-4.995492419328414e+00	9.935534612434645e+07	1.301469254010799e+08	2.224717847580200e+08	-4.181700109871332e+03	-5.248760723429653e+06	3.953402652485210e+03	4.978083876977347e+04
1.094868884910776e+02	2.523318918286956e+05	9.287903643035811e+01	1.818475049554712e-07	-5.077993215301171e+00	1.078859349683127e+08	1.329195247237183e+08	2.335663724400287e+08	-4.319681107273179e+03	-5.594520285861926e+06	4.091958299271686e+03	5.067987588196874e+04
1.106578712556880e+02	2.614795677424855e+05	9.350101626806057e+01	1.754857024802775e-07	-5.153314238505377e+00	1.164039510588174e+08	1.358117835553676e+08	2.447779669509302e+08	-4.455923147536667e+03	-5.932446352055099e+06	4.229232488579103e+03	5.155602388209914e+04
1.118288540202985e+02	2.705001456869689e+05	9.411220887417929e+01	1.696336481677403e-07	-5.222869722378330e+00	1.249633030862939e+08	1.388390598718765e+08	2.561733004187650e+08	-4.587446828249273e+03	-6.265802033018610e+06	4.363103440539981e+03	5.241158002492438e+04
1.129998367849089e+02	2.794492293108017e+05	9.471706637207213e+01	1.642013002339751e-07	-5.287480193718242e+00	1.336615460906276e+08	1.420249915066261e+08	2.678712869665784e+08	-4.727950419539763e+03	-6.595925911294270e+06	4.500237877491595e+03	5.324860599556052e+04
1.141708195495194e+02	2.826987905239284e+05	9.494068304074602e+01	1.623138433071983e-07	-5.294904901207491e+00	1.424148428024949e+08	1.432877773085967e+08	2.777949653009571e+08	-4.780794079051861e+03	-6.636297936435550e+06	4.557535847978876e+03	5.406629945351024e+04
1.153418023141299e+02	2.857427294914485e+05	9.515801057187105e+01	1.605847576230956e-07	-5.300361217371141e+00	1.507617664730583e+08	1.445853815217163e+08	2.873528411873684e+08	-4.829705942500938e+03	-6.667774705739158e+06	4.610497673267029e+03	5.484902100237647e+04
1.165127850787403e+02	2.884419390868446e+05	9.535784632543340e+01	1.590820235196755e-07	-5.301997470707571e+00	1.582065269768012e+08	1.458425823433589e+08	2.959807271865259e+08	-4.870657815409471e+03	-6.677766092480592e+06	4.656392108090437e+03	5.557719578581536e+04
1.176837678433508e+02	2.908659389177056e+05	9.554390465245717e+01	1.577562758070537e-07	-5.299626695293528e+00	1.650023074839388e+08	1.470722418678588e+08	3.039445646416802e+08	-4.902673763997398e+03	-6.662504515422835e+06	4.697608344237813e+03	5.624976606564563e+04
1.188547506079612e+02	2.930762260682523e+05	9.571970759619988e+01	1.565665285440896e-07	-5.294976647763439e+00	1.713617945356290e+08	1.482918208579893e+08	3.114697398469391e+08	-4.930288188894648e+03	-6.630980475695247e+06	4.734362701727528e+03	5.687985738436921e+04
1.200257333725717e+02	2.951367044017090e+05	9.588939858596063e+01	1.554734697538659e-07	-5.289694088291299e+00	1.775107891748791e+08	1.495268920624980e+08	3.188024342457696e+08	-4.956503231512500e+03	-6.593354426839272e+06	4.767345222543263e+03	5.748573230320868e+04
1.211967161371821e+02	2.970691103837650e+05	9.605402025181677e+01	1.544621307806801e-07	-5.284368067337791e+00	1.834810734257454e+08	1.507824368598654e+08	3.259774351415461e+08	-4.980358624263585e+03	-6.553577920448540e+06	4.797616035301992e+03	5.807609812843490e+04
1.223676989017926e+02	2.988842709781075e+05	9.621382642837247e+01	1.535240654004140e-07	-5.279005598239422e+00	1.892568192422056e+08	1.520572948118059e+08	3.329777637942954e+08	-5.001660825632373e+03	-6.511663265390432e+06	4.826356282386428e+03	5.865237473170240e+04
1.235386816664030e+02	3.006103388888852e+05	9.637072241527480e+01	1.526425497788750e-07	-5.273436148447816e+00	1.949201488625710e+08	1.533640538994542e+08	3.398980499473661e+08	-5.022812097497761e+03	-6.466181066893569e+06	4.854483172836309e+03	5.921558275345079e+04
1.247096644310135e+02	3.022803136536818e+05	9.652728344783200e+01	1.517992631165067e-07	-5.267481098124029e+00	2.005874405283210e+08	1.547230352032705e+08	3.468747947075930e+08	-5.043707700306061e+03	-6.415453589092563e+06	4.883797617475318e+03	5.976699610235923e+04
1.258806471956240e+02	3.039035214757589e+05	9.668406547328640e+01	1.509884747573136e-07	-5.261153841274929e+00	2.062591062317564e+08	1.561392780039152e+08	3.539133812678207e+08	-5.062226762128986e+03	-6.359315396479886e+06	4.912106365946449e+03	6.030822837821552e+04
1.270516299602344e+02	3.054843913731800e+05	9.684121644371608e+01	1.502071154796208e-07	-5.254464264853088e+00	2.119222574031956e+08	1.576146221367418e+08	3.610027243381362e+08	-5.081878140421934e+03	-6.297582012150220e+06	4.938887408232316e+03	6.084045360462759e+04
1.282226127248449e+02	3.070268928154972e+05	9.699887640822823e+01	1.494524760646450e-07	-5.247485796734956e+00	2.175744863718565e+08	1.591510819912317e+08	3.681421976675172e+08	-5.100759951085250e+03	-6.230686460500832e+06	4.964622325816142e+03	6.136526042608675e+04
1.293935954894553e+02	3.085260812670314e+05	9.715628867152162e+01	1.487262571224152e-07	-5.240226133921467e+00	2.231793507564935e+08	1.607417601006767e+08	3.752885009442012e+08	-5.118837791343802e+03	-6.158485016912227e+06	4.986985505915175e+03	6.188267244099214e+04
1.305645782540658e+02	3.099609777227578e+05	9.731094503073842e+01	1.480377616521014e-07	-5.232798525572179e+00	2.286292820919241e+08	1.623608053973085e+08	3.823083946372502e+08	-5.138781401869232e+03	-6.081929411137547e+06	5.008655555629264e+03	6.239269856991684e+04
1.317355610186762e+02	3.112892142882430e+05	9.745783105058503e+01	1.474061012460718e-07	-5.225257835626817e+00	2.337170359015399e+08	1.639526457720898e+08	3.889396990992557e+08	-5.156961527891991e+03	-6.001471427028101e+06	5.028795121095519e+03	6.289369394851449e+04
1.329065437832867e+02	3.124992068364458e+05	9.759508796935989e+01	1.468353461881014e-07	-5.217554378936629e+00	2.383728545749410e+08	1.654912535208324e+08	3.950868071588426e+08	-5.175251233457286e+03	-5.916468626652827e+06	5.047491638847491e+03	6.338509666511547e+04
1.340775265478972e+02	3.135674748595427e+05	9.771937707987915e+01	1.463351037975692e-07	-5.209500998431469e+00	2.424720965539922e+08	1.669314578520516e+08	4.005804291014121e+08	-5.193803040653874e+03	-5.824657251790904e+06	5.065423046813154e+03	6.386486395896629e+04
1.352485093125076e+02	3.145292269044039e+05	9.783413181991351e+01	1.458876467336123e-07	-5.201177809021623e+00	2.461621113564344e+08	1.683043066225146e+08	4.055989927200881e+08	-5.209325473787434e+03	-5.726713347686022e+06	5.082904384294440e+03	6.433342970131399e+04
1.364194920771181e+02	3.154151803237612e+05	9.794251224669550e+01	1.454778698825688e-07	-5.192583007138381e+00	2.495699416064878e+08	1.696413082973869e+08	4.103009856419463e+08	-5.225113558740096e+03	-5.622407446214015e+06	5.097989493089056e+03	6.479174161997938e+04
1.375904748417285e+02	3.162341787097984e+05	9.804519443464714e+01	1.451011038274292e-07	-5.183814154401758e+00	2.527220323617236e+08	1.709464478891378e+08	4.147166031554451e+08	-5.240389287287321e+03	-5.512750393741880e+06	5.112257393637658e+03	6.524106956084635e+04
1.387614576063390e+02	3.170189302489287e+05	9.814598384229086e+01	1.447419188628048e-07	-5.175267699420143e+00	2.557560306668257e+08	1.722651056060744e+08	4.190278955341555e+08	-5.253371100912180e+03	-5.402709580224385e+06	5.125922973692020e+03	6.568620148698526e+04
1.399324403709494e+02	3.177708712829639e+05	9.824486311087826e+01	1.443994155141867e-07	-5.166945497020873e+00	2.586650522883912e+08	1.735957336901354e+08	4.232264453532168e+08	-5.266895191118046e+03	-5.292466680895756e+06	5.138484881244322e+03	6.612731532464489e+04
1.411034231355599e+02	3.184913529052471e+05	9.834181646478767e+01	1.440727606293447e-07	-5.158847575060002e+00	2.614424029368164e+08	1.749367774612176e+08	4.273040184812849e+08	-5.279463227292105e+03	-5.182181443778402e+06	5.150681817234518e+03	6.656457653341148e+04
1.422744059001703e+02	3.191817296596853e+05	9.843684082141614e+01	1.437611385201581e-07	-5.150973301100590e+00	2.640820629696837e+08	1.762868328093797e+08	4.312532076753346e+08	-5.290832527477211e+03	-5.072005421136394e+06	5.162596705379416e+03	6.699815099543927e+04
1.434453886647808e+02	3.198278083352794e+05	9.852776181772484e+01	1.434707304037227e-07	-5.143473289287168e+00	2.664286322268973e+08	1.776131356084124e+08	4.348861682600704e+08	-5.302312811744586e+03	-4.964262712047986e+06	5.173754035951303e+03	6.742630056078410e+04
1.446163714293913e+02	3.204195033866774e+05	9.861287025196432e+01	1.432057948712164e-07	-5.136464891649251e+00	2.683622689226222e+08	1.788873492497519e+08	4.380549973321648e+08	-5.312340674281209e+03	-4.860957664157072e+06	5.184864660788664e+03	6.784779011851217e+04
1.457873541940017e+02	3.209536496358909e+05	9.869138026013785e+01	1.429674653276827e-07	-5.129958414326595e+00	2.698388107933910e+08	1.800932335071177e+08	4.406994157614710e+08	-5.321017481089886e+03	-4.762609667621669e+06	5.194052635787746e+03	6.826115005707770e+04
1.469583369586122e+02	3.214330002682136e+05	9.876336041212726e+01	1.427542581231054e-07	-5.123929675117932e+00	2.708638793590202e+08	1.812269478544123e+08	4.428211985506770e+08	-5.329991556161501e+03	-4.669217115776990e+06	5.202309928528971e+03	6.866642460633807e+04
1.481293197232226e+02	3.218652652675307e+05	9.882965888751620e+01	1.425625397175176e-07	-5.118313255009679e+00	2.714896077317927e+08	1.822971426408820e+08	4.444810074193966e+08	-5.337470363682385e+03	-4.580097877323568e+06	5.210227829190825e+03	6.906461007364640e+04
1.493003024878331e+02	3.222615727013221e+05	9.889172614263254e+01	1.423872207972803e-07	-5.113005605381185e+00	2.718047334939948e+08	1.833232418246108e+08	4.457867941455765e+08	-5.344690478904619e+03	-4.493877673846463e+06	5.217095119327815e+03	6.945712135675158e+04
1.504712852524435e+02	3.226349985976473e+05	9.895142562711614e+01	1.422224178094987e-07	-5.107880441376836e+00	2.719216182476695e+08	1.843331937239332e+08	4.468786031274077e+08	-5.351938074599978e+03	-4.408687817428433e+06	5.223600859659768e+03	6.984561190742478e+04
1.516422680170540e+02	3.229974226270593e+05	9.901054816517467e+01	1.420628351900484e-07	-5.102796977799506e+00	2.719553262894810e+08	1.853558079410117e+08	4.479000596526119e+08	-5.359136938371817e+03	-4.322270568508925e+06	5.230006742674926e+03	7.023069543505217e+04
1.528132507816644e+02	3.233557804367926e+05	9.907017480503660e+01	1.419053947446481e-07	-5.097654624293768e+00	2.719813954909769e+08	1.864095418241499e+08	4.489449992206644e+08	-5.366240514089220e+03	-4.232907232577655e+06	5.236355666971024e+03	7.061207315672515e+04
1.539842335462749e+02	3.237109864990564e+05	9.913043166186857e+01	1.417496829864192e-07	-5.092445797671679e+00	2.720074095205303e+08	1.874970655348925e+08	4.500236277788311e+08	-5.373261005884581e+03	-4.140416411587228e+06	5.242668075048011e+03	7.098997136032634e+04
1.551552163108854e+02	3.240631572627514e+05	9.919131575422375e+01	1.415956388033420e-07	-5.087170396072392e+00	2.720333912804423e+08	1.886188445904186e+08	4.511363997990664e+08	-5.380207263657860e+03	-4.044743733272994e+06	5.248947261353631e+03	7.136451860503062e+04
1.563261990754958e+02	3.244124091767782e+05	9.925282532288759e+01	1.414432016651469e-07	-5.081828140158360e+00	2.720593636736760e+08	1.897753650637559e+08	4.522837888053936e+08	-5.387090708604756e+03	-3.945831362180788e+06	5.255192615297502e+03	7.173584345001289e+04
1.574971818401063e+02	3.247588586900375e+05	9.931495982184131e+01	1.412923116147905e-07	-5.076418574291544e+00	2.720853500379655e+08	1.909671353282078e+08	4.534662894209053e+08	-5.393922372749036e+03	-3.843617683898281e+06	5.261367070543143e+03	7.210407445444805e+04
1.586681646047167e+02	3.251014436745449e+05	9.937750496624666e+01	1.411434209407711e-07	-5.070938787815257e+00	2.721112946798525e+08	1.921905068940028e+08	4.546802334679952e+08	-5.400744146675908e+03	-3.737993257708421e+06	5.267391689661100e+03	7.246803903279375e+04
1.598391473693272e+02	3.254397767536302e+05	9.944036198343383e+01	1.409966858464091e-07	-5.065388080414426e+00	2.721371916540731e+08	1.934438799264662e+08	4.559240067939014e+08	-5.407440883632702e+03	-3.628888698447753e+06	5.273324250064908e+03	7.282730952257455e+04
1.610101301339376e+02	3.257740255657496e+05	9.950353344663145e+01	1.408463696387528e-07	-5.059767035946737e+00	2.721630721617532e+08	1.947275905133619e+08	4.571979326865293e+08	-5.413991317768658e+03	-3.516259476452377e+06	5.279208733818010e+03	7.318207099605375e+04
1.621811128985481e+02	3.261043577525042e+05	9.956702361899079e+01	1.407036974013778e-07	-5.054075971513349e+00	2.721889669889310e+08	1.960420129341284e+08	4.585023708630724e+08	-5.420463651030260e+03	-3.400056231041361e+06	5.285045011561406e+03	7.353250852896688e+04
1.633520956631585e+02	3.264309409523501e+05	9.963083844264023e+01	1.405629282278619e-07	-5.048314939432365e+00	2.722149070270861e+08	1.973875621773598e+08	4.598377202052881e+08	-5.426867407175504e+03	-3.280224416574855e+06	5.290839631863792e+03	7.387880719357723e+04
1.645230784277690e+02	3.267537284976191e+05	9.969494301138720e+01	1.404240716240286e-07	-5.042486456060880e+00	2.722409001689709e+08	1.987637821853884e+08	4.612035107582673e+08	-5.433213646267256e+03	-3.156761649732283e+06	5.296507036515203e+03	7.422091546894389e+04
1.656940611923795e+02	3.270717016178152e+05	9.975910614575315e+01	1.402875540553686e-07	-5.036604664955266e+00	2.722668552989648e+08	2.001658835949222e+08	4.625949608988029e+08	-5.439452087497943e+03	-3.029919163360758e+06	5.302067057505155e+03	7.455770863603843e+04
1.668650439569899e+02	3.273851032933242e+05	9.982334582292565e+01	1.401532586686188e-07	-5.030669790231560e+00	2.722928090584930e+08	2.015943527299567e+08	4.640125476850200e+08	-5.445575735593225e+03	-2.899658859332147e+06	5.307531504597880e+03	7.488945494434834e+04
1.680360267216004e+02	3.276941765045319e+05	9.988768237158001e+01	1.400210696492280e-07	-5.024681730505086e+00	2.723187973904799e+08	2.030497495941876e+08	4.654568196161391e+08	-5.451571095225834e+03	-2.765935613180100e+06	5.312944339490783e+03	7.521642264336113e+04
1.692070094862108e+02	3.279991642318240e+05	9.995213846275215e+01	1.398908721845769e-07	-5.018640060826595e+00	2.723448556200907e+08	2.045327114505658e+08	4.669284000497499e+08	-5.457465025754736e+03	-2.628696813330533e+06	5.318296402064136e+03	7.553887998256429e+04
1.703779922508213e+02	3.282999378219328e+05	1.000166594523717e+02	1.397627106242361e-07	-5.012557580223340e+00	2.723709431121827e+08	2.060420624822099e+08	4.684261291893611e+08	-5.463305289889974e+03	-2.488194778859504e+06	5.323552687647094e+03	7.585668492920473e+04
1.715489750154317e+02	3.285963218274495e+05	1.000811794509297e+02	1.396366490172514e-07	-5.006452713034550e+00	2.723969902410764e+08	2.075762706420437e+08	4.699485198499773e+08	-5.469002584745967e+03	-2.344828710298076e+06	5.328764644568982e+03	7.616964378996294e+04
1.727199577800422e+02	3.288758362064141e+05	1.001429157683424e+02	1.395179707184457e-07	-5.000609154205197e+00	2.724220869443895e+08	2.090681843046542e+08	4.714290105813421e+08	-5.475149481587130e+03	-2.205350739558730e+06	5.334141105644900e+03	7.647822667687462e+04
1.738909405446526e+02	3.291517657467741e+05	1.002047390993910e+02	1.394010121852979e-07	-4.994738636723535e+00	2.724472232999821e+08	2.105861036128413e+08	4.729353044103975e+08	-5.481137737634152e+03	-2.062968482345608e+06	5.339332450305232e+03	7.678285191463125e+04
1.750619233092631e+02	3.294212666350699e+05	1.002659800685790e+02	1.392869676921616e-07	-4.988884997246235e+00	2.724721089020701e+08	2.121134993635821e+08	4.744508265688273e+08	-5.486857747687602e+03	-1.918739372539550e+06	5.344446780435820e+03	7.708037994322006e+04
1.762329060738736e+02	3.296849149148331e+05	1.003267306472501e+02	1.391755802452406e-07	-4.983047702253230e+00	2.724967864782140e+08	2.136522553641353e+08	4.759774799380986e+08	-5.492419778665255e+03	-1.772661243190216e+06	5.349450095817201e+03	7.737144671266497e+04
1.774038888384840e+02	3.299420342129469e+05	1.003867958185824e+02	1.390671226431741e-07	-4.977244116089169e+00	2.725211643181979e+08	2.151970299813917e+08	4.775098833829720e+08	-5.497883476479836e+03	-1.625186145135377e+06	5.354223620751488e+03	7.765530550943442e+04
1.785748716030944e+02	3.301916240597997e+05	1.004458977110557e+02	1.389620026561290e-07	-4.971493968603820e+00	2.725451393393235e+08	2.167401085355723e+08	4.790402884653313e+08	-5.503114998909933e+03	-1.476847343030129e+06	5.358874834362090e+03	7.793085181861169e+04
1.797458543677049e+02	3.304349181849358e+05	1.005042850439806e+02	1.388596870846538e-07	-4.965742918626250e+00	2.725690240817437e+08	2.182875786430223e+08	4.805744911448599e+08	-5.508114317850903e+03	-1.326261602386504e+06	5.363401870695793e+03	7.819837384342522e+04
1.809168371323154e+02	3.306816957953674e+05	1.005642944660484e+02	1.387560603567774e-07	-4.959519667082459e+00	2.725953730588937e+08	2.199035539925037e+08	4.821740402830034e+08	-5.513017850853165e+03	-1.160903650149127e+06	5.368089381193070e+03	7.846014193115383e+04
1.820878198969258e+02	3.309361137585398e+05	1.006269683430550e+02	1.386493870946502e-07	-4.952588275420137e+00	2.726256752819854e+08	2.216188820080499e+08	4.838683269227735e+08	-5.517912128666937e+03	-9.740456493482481e+05	5.372869946230399e+03	7.871699866168598e+04
1.832588026615363e+02	3.312011944366003e+05	1.006931036802412e+02	1.385384174671296e-07	-4.944779435490126e+00	2.726611657746657e+08	2.234586235687068e+08	4.856812823993967e+08	-5.522806880799899e+03	-7.605070073246872e+05	5.377954729720144e+03	7.897009198383642e+04
1.844297854261467e+02	3.314792329589691e+05	1.007633404279641e+02	1.384222140601993e-07	-4.935950817894618e+00	2.727029976734395e+08	2.254443441089305e+08	4.876334008478662e+08	-5.527962663533050e+03	-5.156576964092660e+05	5.383213714389031e+03	7.922033708728438e+04
1.856007681907572e+02	3.317714547515983e+05	1.008380645938555e+02	1.383002928241960e-07	-4.925995707023022e+00	2.727521902224001e+08	2.275910982890316e+08	4.897387690666442e+08	-5.533476780568250e+03	-2.357024730762652e+05	5.388668509537783e+03	7.946812816999400e+04
1.867717509553677e+02	3.320805387368224e+05	1.009180473785939e+02	1.381715698244952e-07	-4.914768911139683e+00	2.728100154611852e+08	2.299255587967025e+08	4.920229838235695e+08	-5.539342057289269e+03	8.437642413417519e+04	5.394455431121527e+03	7.971518610110221e+04
1.879427337199781e+02	3.324071474083679e+05	1.010035540153171e+02	1.380358085078113e-07	-4.902201919818353e+00	2.728773645396037e+08	2.324603765504972e+08	4.944978493504747e+08	-5.545460461871475e+03	4.475514665973961e+05	5.400579269726264e+03	7.996210442075839e+04
1.891137164845885e+02	3.327519593682044e+05	1.010948575732592e+02	1.378927698475008e-07	-4.888219647734238e+00	2.729551916059392e+08	2.352088210799942e+08	4.971757078649178e+08	-5.551962154731517e+03	8.570694852229062e+05	5.407098529579524e+03	8.020914468124029e+04
1.902846992491990e+02	3.331151850194598e+05	1.011921093341666e+02	1.377424128860352e-07	-4.872773479389741e+00	2.730443321382987e+08	2.381807543259102e+08	5.000656165896547e+08	-5.558464034390693e+03	1.315481258128954e+06	5.413964683469891e+03	8.045662657180609e+04
1.914556820138095e+02	3.334965797162830e+05	1.012953369233839e+02	1.375848873712291e-07	-4.855840346287320e+00	2.731454925700631e+08	2.413823903167693e+08	5.031730876582436e+08	-5.565337853677514e+03	1.824628372699678e+06	5.420986802450639e+03	8.070476094685397e+04
1.926266647784199e+02	3.338947369384473e+05	1.014042461806210e+02	1.374208224467277e-07	-4.837428670065099e+00	2.732592215800669e+08	2.448100853950601e+08	5.064938146904167e+08	-5.572579611984611e+03	2.385422692603137e+06	5.428387126505946e+03	8.095237310861620e+04
1.937976475430304e+02	3.343087283141234e+05	1.015186615939616e+02	1.372506473159273e-07	-4.817543663989047e+00	2.733860936784085e+08	2.484634898886545e+08	5.100268744126003e+08	-5.579861390892572e+03	2.998867346178138e+06	5.435990434073165e+03	8.119932234443612e+04
1.949686303076408e+02	3.347380962098332e+05	1.016385296844928e+02	1.370745961944723e-07	-4.796185478470096e+00	2.735266960894728e+08	2.523458590765391e+08	5.137749845920604e+08	-5.587483678960326e+03	3.666120157378431e+06	5.443371935943259e+03	8.144548413452787e+04
1.961396130722513e+02	3.352025402679010e+05	1.017694668385650e+02	1.368846707797933e-07	-4.772687251943623e+00	2.736854835114977e+08	2.566422232960287e+08	5.179215726611058e+08	-5.595517007971474e+03	4.409440934097886e+06	5.451251329112670e+03	8.169546184596841e+04
