WARNING: 2 open meshes merged
     Merged: Main Wing
     Merged: Horz Tail
...Mass Properties...
21 Num Comps
21 Total Num Meshes
16312 Total Num Tris

8.097300324758341e+05             Total Mass
1.016522547644656e+02 -4.430811818774554e-08 -3.367774802779590e+00       Center of Gravity
1.012160864194527e+09 8.637142515025806e+08 1.839615569215360e+09       Ixx, Iyy, Izz
-1.344245317677947e+04 4.873639585950907e+06 1.335719797631728e+04       Ixy, Ixz, Iyz
8.839851031977209e+04             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
8.958018149269982e+01	1.903110436363241e+05	6.072648333269029e+01	-1.022630136815600e-08	-1.908264230748000e+00	5.422175508388714e+07	1.467689799396509e+08	1.875835544821221e+08	-3.656358933743507e+03	-1.997488472236378e+07	3.533677173933112e+03	3.605032505875167e+04
9.075116425731028e+01	2.007704884377725e+05	6.229066487777551e+01	-9.693550927417669e-09	-2.082202884339410e+00	5.983485484351940e+07	1.559033911399662e+08	2.019437742963207e+08	-3.847361066502963e+03	-2.096880592286129e+07	3.719574046411451e+03	3.689014473433177e+04
9.192214702192074e+01	2.110188699457747e+05	6.372975292586717e+01	-1.377804592324509e-07	-2.226112461814714e+00	6.542397699481884e+07	1.646233648118538e+08	2.159414135571713e+08	-4.041974085103125e+03	-2.182497354691901e+07	3.897808289837250e+03	3.770788283348014e+04
9.309312978653119e+01	2.211631455964675e+05	6.507658758091939e+01	-1.314607720430154e-07	-2.349043026383106e+00	7.121499935961846e+07	1.731029349851156e+08	2.299492469529811e+08	-4.224961037693189e+03	-2.258670902883308e+07	4.074973151697691e+03	3.851506502389647e+04
9.426411255114165e+01	2.313217590808159e+05	6.635837268369318e+01	-1.418154391697387e-07	-2.458635357536789e+00	7.745157877919497e+07	1.814993773132292e+08	2.443435587863072e+08	-4.414470962991219e+03	-2.329418025385246e+07	4.249773348026504e+03	3.932268047969523e+04
9.543509531575211e+01	2.415374181250652e+05	6.758815267736480e+01	-1.358174544991687e-07	-2.558382999453046e+00	8.425412359520532e+07	1.898864028965936e+08	2.593081084322384e+08	-4.597054372179173e+03	-2.396512110861406e+07	4.429286729687836e+03	4.013591755914425e+04
9.660607808036256e+01	2.517869784406277e+05	6.876939317873018e+01	-1.302887026938992e-07	-2.648955617600181e+00	9.163567772669189e+07	1.982740740535463e+08	2.748662753452524e+08	-4.780626500600684e+03	-2.459996709977290e+07	4.607284014479648e+03	4.095220718863432e+04
9.777706084497302e+01	2.620543931836538e+05	6.990592728158903e+01	-1.251839467923653e-07	-2.731198383123229e+00	9.962068983161131e+07	2.066769210283030e+08	2.910562353058810e+08	-4.966023520997040e+03	-2.520067778890857e+07	4.777837221089876e+03	4.176969888457183e+04
9.894804360958348e+01	2.723230329045878e+05	7.100103490478422e+01	-1.204635989390746e-07	-2.805891660174951e+00	1.082344943649959e+08	2.151070978666570e+08	3.079146130117516e+08	-5.142546561993508e+03	-2.576916881231831e+07	4.946932826637850e+03	4.258641927849241e+04
1.001190263741939e+02	2.825803854500964e+05	7.205798549051904e+01	-1.160909332564396e-07	-2.873845481775743e+00	1.175081228084497e+08	2.235784718636101e+08	3.254849066370614e+08	-5.321343688946013e+03	-2.630803827110593e+07	5.115984558788969e+03	4.340086665724193e+04
1.012900091388044e+02	2.928127613001216e+05	7.307950194184377e+01	-1.120341519154322e-07	-2.935736632263014e+00	1.274688685650516e+08	2.321019960875843e+08	3.438042361287144e+08	-5.497658126198040e+03	-2.681931269800267e+07	5.288759778006021e+03	4.421137052475277e+04
1.024609919034148e+02	3.030122398327216e+05	7.406849128525815e+01	-1.082630803901126e-07	-2.992303768540123e+00	1.381511380403544e+08	2.406919124065910e+08	3.629195115856740e+08	-5.670931496228096e+03	-2.730600489828739e+07	5.461575442967423e+03	4.501693342544323e+04
1.036319746680253e+02	3.496356348779442e+05	7.801073809070733e+01	-9.382638734913067e-08	-3.265858360926952e+00	1.568668779452479e+08	2.763035961247550e+08	4.166802663466418e+08	-6.442513392492342e+03	-2.975665195616180e+07	6.153101303739931e+03	4.599480519895252e+04
1.048029574326358e+02	3.963140381589592e+05	8.116636191126604e+01	-8.277541397482293e-08	-3.473714267709838e+00	1.766144874958288e+08	3.061187095610329e+08	4.657601359458905e+08	-7.187400237095830e+03	-3.170387150137429e+07	6.855695974808914e+03	4.696358918686218e+04
1.059739401972462e+02	4.439918507682088e+05	8.383030960932068e+01	-7.388661111088974e-08	-3.635091879232415e+00	1.998202232671956e+08	3.325345868344488e+08	5.149589256156271e+08	-7.955541542426626e+03	-3.329060258186579e+07	7.564218202111510e+03	4.791940700593418e+04
1.071449229618567e+02	4.926482435663726e+05	8.613297687756675e+01	-6.658912768185097e-08	-3.762355682534225e+00	2.265820331157645e+08	3.565744333010483e+08	5.653808008038775e+08	-8.779155425252897e+03	-3.460811680962241e+07	8.336381549524343e+03	4.885961723312260e+04
1.083159057264671e+02	5.072816973768363e+05	8.677288339571921e+01	-6.466819014857004e-08	-3.785463271908204e+00	2.567667617880841e+08	3.636703542150624e+08	6.024642535317637e+08	-8.979443584249439e+03	-3.486068027470540e+07	8.561570557712661e+03	4.978084526533214e+04
1.094868884910776e+02	5.296987970860300e+05	8.773415066651334e+01	-6.193134511954668e-08	-3.858429340208210e+00	2.908481771020194e+08	3.749715765751400e+08	6.474094643207542e+08	-9.293855181735868e+03	-3.570147762923520e+07	8.907877978965476e+03	5.067988241670356e+04
1.106578712556880e+02	5.530320783423032e+05	8.870133799776347e+01	-5.931830881051327e-08	-3.922251212371559e+00	3.287751458592656e+08	3.869327758576471e+08	6.968770326901395e+08	-9.605242559743961e+03	-3.647649667325843e+07	9.279091132495219e+03	5.155603045548248e+04
1.118288540202985e+02	5.771306799009268e+05	8.966704786742980e+01	-5.684137309189879e-08	-3.978049430089943e+00	3.703906317951813e+08	3.994956598302810e+08	7.506467602548738e+08	-9.943938278825261e+03	-3.719022610488635e+07	9.645997666895970e+03	5.241158663181592e+04
1.129998367849089e+02	6.003902268141840e+05	9.057097680265360e+01	-5.971057268547042e-08	-4.027728494417002e+00	4.127875943792567e+08	4.118748495317003e+08	8.050225597160311e+08	-1.028455286182802e+04	-3.785926423846269e+07	1.000529087963835e+04	5.324861261936018e+04
1.141708195495194e+02	6.159482192337895e+05	9.116707589523013e+01	-5.820232411624026e-08	-4.028448114848660e+00	4.558395568388098e+08	4.204100035058013e+08	8.564406501214553e+08	-1.051281463615340e+04	-3.786949971296007e+07	1.024391969716748e+04	5.406630608803548e+04
1.153418023141299e+02	6.307094588013939e+05	9.173286561531538e+01	-5.684010426879082e-08	-4.026689992842584e+00	4.993683791722651e+08	4.289180408262402e+08	9.083195162380966e+08	-1.074823118844386e+04	-3.784335990807307e+07	1.047224651297087e+04	5.484902763977976e+04
1.165127850787403e+02	6.449994724136464e+05	9.228186666351395e+01	-5.558076935015064e-08	-4.021677179400354e+00	5.432992016349214e+08	4.375700073941573e+08	9.607671339563019e+08	-1.097724888233483e+04	-3.776505225626433e+07	1.069790705193607e+04	5.557720240188418e+04
1.176837678433508e+02	6.587910036383463e+05	9.281364549982685e+01	-5.441716993239144e-08	-4.013362560612934e+00	5.874850844260818e+08	4.463424875162586e+08	1.013613971486940e+09	-1.119109455357953e+04	-3.762885984057508e+07	1.092644563679164e+04	5.624977263524288e+04
1.188547506079612e+02	6.722013583041342e+05	9.333316312810138e+01	-5.333151390394711e-08	-4.002787138687238e+00	6.324461182160842e+08	4.553070366480063e+08	1.067443438735317e+09	-1.140194764372350e+04	-3.744746681652596e+07	1.114257650073475e+04	5.687986388364675e+04
1.200257333725717e+02	6.853988382059188e+05	9.384713344682905e+01	-5.230456670521374e-08	-3.991287006319365e+00	6.789412127544104e+08	4.645782300186598e+08	1.123118994807733e+09	-1.161054789927475e+04	-3.724115823229500e+07	1.134987253574051e+04	5.748573872564943e+04
1.211967161371821e+02	6.984662480709640e+05	9.435880914717927e+01	-5.132597122968340e-08	-3.979465046126442e+00	7.273334871932620e+08	4.742183358830687e+08	1.181061732131400e+09	-1.179204135975098e+04	-3.701958422447533e+07	1.153934470953449e+04	5.807610447228092e+04
1.223676989017926e+02	7.114158992245720e+05	9.486864502787492e+01	-5.039166146068452e-08	-3.967365001825816e+00	7.776620101553643e+08	4.842403911134815e+08	1.241323706437593e+09	-1.195870743627216e+04	-3.678289875779681e+07	1.173693683601692e+04	5.865238099947738e+04
1.235386816664030e+02	7.234540655242844e+05	9.534571010404282e+01	-4.955310884150690e-08	-3.955865605314212e+00	8.257481761302396e+08	4.940173243586491e+08	1.299100560785626e+09	-1.211342731551593e+04	-3.654837998124190e+07	1.191930344759958e+04	5.921558895101459e+04
1.247096644310135e+02	7.336133168660590e+05	9.575234911336500e+01	-4.886684250566029e-08	-3.945960295846398e+00	8.663932607269607e+08	5.026999268512328e+08	1.348345696140717e+09	-1.223708431666653e+04	-3.633797706519575e+07	1.207717443840477e+04	5.976700223845758e+04
1.258806471956240e+02	7.419081446788958e+05	9.608919545570340e+01	-4.832049930551964e-08	-3.937582703265795e+00	8.995031198210015e+08	5.101870433640690e+08	1.388863484335900e+09	-1.232391938031456e+04	-3.615283113976909e+07	1.219296594001028e+04	6.030823446191221e+04
1.270516299602344e+02	7.483497239579216e+05	9.635571119045625e+01	-4.790457814005274e-08	-3.930679793450710e+00	9.249716237931561e+08	5.163491401039269e+08	1.420417988239923e+09	-1.239445797379670e+04	-3.599427363669165e+07	1.229175635788406e+04	6.084045964899532e+04
1.282226127248449e+02	7.529532698781772e+05	9.655054498747747e+01	-4.761169654449472e-08	-3.925274968094825e+00	9.427181945543294e+08	5.210336187223638e+08	1.442775342380168e+09	-1.244067923685057e+04	-3.586538980023642e+07	1.235767400448452e+04	6.136526644160899e+04
1.293935954894553e+02	7.557203304751341e+05	9.667079940867418e+01	-4.743736784968682e-08	-3.921335088983260e+00	9.526000808136755e+08	5.240438848573064e+08	1.455596154470869e+09	-1.246523922048254e+04	-3.576796516495857e+07	1.240686687397215e+04	6.188267844091396e+04
1.305645782540658e+02	7.573285143001310e+05	9.674277270147638e+01	-4.733663406314637e-08	-3.918270488555523e+00	9.574906477579335e+08	5.259227372425385e+08	1.462295867027426e+09	-1.249273800713954e+04	-3.568947220677097e+07	1.243407494848728e+04	6.239270456857260e+04
1.317355610186762e+02	7.588700690093549e+05	9.681385640845363e+01	-4.724047432621608e-08	-3.915043608751091e+00	9.622090171833255e+08	5.278411758390009e+08	1.468864262408674e+09	-1.251825459152811e+04	-3.560396079742240e+07	1.246074689710229e+04	6.289369995906838e+04
1.329065437832867e+02	7.603423075207702e+05	9.688374209521359e+01	-4.714900309843316e-08	-3.911633543065421e+00	9.667259102138084e+08	5.297891819531685e+08	1.475262280885023e+09	-1.254363304705095e+04	-3.551056445388474e+07	1.248571774135815e+04	6.338510270284565e+04
1.340775265478972e+02	7.617306252018040e+05	9.695153087365027e+01	-4.706306981399162e-08	-3.907936682820341e+00	9.709569070416727e+08	5.317388613909113e+08	1.481378525846610e+09	-1.256916554466921e+04	-3.540602134871709e+07	1.250971318750620e+04	6.386487003637933e+04
1.352485093125076e+02	7.630307073343679e+05	9.701678279198197e+01	-4.698288161816487e-08	-3.903920300309101e+00	9.748658583369625e+08	5.336735955289968e+08	1.487160541271003e+09	-1.259138695431218e+04	-3.528885929694882e+07	1.253313109832089e+04	6.433343577872703e+04
1.364194920771181e+02	7.642445164387752e+05	9.707936402905975e+01	-4.690826088586395e-08	-3.899594330230005e+00	9.784462544501499e+08	5.355849563794820e+08	1.492593339528725e+09	-1.261381745553117e+04	-3.515880055863795e+07	1.255391728653058e+04	6.479174769739243e+04
1.375904748417285e+02	7.653826871706520e+05	9.713960652136545e+01	-4.683850509468704e-08	-3.895027763552893e+00	9.817324049258091e+08	5.374788015190190e+08	1.497716557770035e+09	-1.263567194559622e+04	-3.501742137537394e+07	1.257375490018715e+04	6.524107563825940e+04
1.387614576063390e+02	7.664852595820172e+05	9.719947865085857e+01	-4.677112859317937e-08	-3.890491116559995e+00	9.848958934085776e+08	5.394148100076410e+08	1.502759317957797e+09	-1.265514477752886e+04	-3.487290236732226e+07	1.259297789127819e+04	6.568620756439831e+04
1.399324403709494e+02	7.675537417271066e+05	9.725896556900190e+01	-4.670601995745966e-08	-3.885988922824280e+00	9.879296450491067e+08	5.413919066126468e+08	1.507713474527536e+09	-1.267518077217363e+04	-3.472543988333648e+07	1.261105745476037e+04	6.612732140205795e+04
1.411034231355599e+02	7.685895373981417e+05	9.731805289342746e+01	-4.664307616071963e-08	-3.881524575844518e+00	9.908267074708512e+08	5.434089855579059e+08	1.512570978582909e+09	-1.269422385821464e+04	-3.457520438337836e+07	1.262877445163538e+04	6.656458261082454e+04
1.422744059001703e+02	7.695940539724954e+05	9.737673240307892e+01	-4.658219497730243e-08	-3.877101097362000e+00	9.935808287191027e+08	5.454651099029567e+08	1.517324653547467e+09	-1.271202291803136e+04	-3.442236308190243e+07	1.264620011016487e+04	6.699815707285232e+04
1.434453886647808e+02	7.705525446384115e+05	9.743403722586538e+01	-4.652425138142384e-08	-3.872760007644832e+00	9.960306511900313e+08	5.475252682740544e+08	1.521778254427727e+09	-1.272992282522405e+04	-3.426845616003089e+07	1.266274236860589e+04	6.742630663819716e+04
1.446163714293913e+02	7.714545304677055e+05	9.748920288393573e+01	-4.646985511764438e-08	-3.868535962637716e+00	9.980517417379421e+08	5.495591888593060e+08	1.525777196654891e+09	-1.274631939705104e+04	-3.411488750190951e+07	1.267924748970431e+04	6.784779619592523e+04
1.457873541940017e+02	7.722966652504808e+05	9.754186859517350e+01	-4.641918310891182e-08	-3.864428692585095e+00	9.995982170398599e+08	5.515495625188167e+08	1.529258410083789e+09	-1.276131021429337e+04	-3.396185382261764e+07	1.269375369856091e+04	6.826115613449075e+04
1.469583369586122e+02	7.730817939712281e+05	9.759205511992756e+01	-4.637204071809048e-08	-3.860433453394072e+00	1.000675902317165e+09	5.534927030802741e+08	1.532224057868835e+09	-1.277661022293105e+04	-3.380938123982275e+07	1.270730458327052e+04	6.866643068375112e+04
1.481293197232226e+02	7.738179301120100e+05	9.764013142506739e+01	-4.632792672356103e-08	-3.856536055933634e+00	1.001338922944793e+09	5.553986097911060e+08	1.534738220924421e+09	-1.279035531326535e+04	-3.365711439259346e+07	1.272050550569052e+04	6.906461615105945e+04
1.493003024878331e+02	7.745166385595248e+05	9.768673519847216e+01	-4.628613335993585e-08	-3.852711302892489e+00	1.001679409685789e+09	5.572890377979168e+08	1.536914703353115e+09	-1.280383544981350e+04	-3.350421996663169e+07	1.273263065447422e+04	6.945712743416463e+04
1.504712852524435e+02	7.751915081405067e+05	9.773268860070009e+01	-4.624583734768359e-08	-3.848927147927749e+00	1.001814022713092e+09	5.591950250031875e+08	1.538901095812181e+09	-1.281734145530208e+04	-3.334951641051836e+07	1.274438300398258e+04	6.984561798483784e+04
1.516422680170540e+02	7.758548371297515e+05	9.777877942222175e+01	-4.620629878544029e-08	-3.845142563299363e+00	1.001862213124085e+09	5.611483822681319e+08	1.540848601679955e+09	-1.283079630539944e+04	-3.319135987830115e+07	1.275603649762279e+04	7.023070151246522e+04
1.528132507816644e+02	7.765137706012204e+05	9.782548053253852e+01	-4.616708909940110e-08	-3.841325228706532e+00	1.001902389117112e+09	5.631695965389537e+08	1.542856098951277e+09	-1.284414505929586e+04	-3.302836662428705e+07	1.276763168935658e+04	7.061207923413820e+04
1.539842335462749e+02	7.771692647778465e+05	9.787284696509759e+01	-4.612815004179027e-08	-3.837473424513631e+00	1.001942426456636e+09	5.652622343046790e+08	1.544934988081199e+09	-1.285740861085466e+04	-3.286039916244737e+07	1.277920088027862e+04	7.098997743773939e+04
1.551552163108854e+02	7.778214467326605e+05	9.792087666108148e+01	-4.608947287972985e-08	-3.833587314978968e+00	1.001982350366133e+09	5.674274694397477e+08	1.547086430785924e+09	-1.287059255439577e+04	-3.268739914592287e+07	1.279073793126862e+04	7.136452468244368e+04
1.563261990754958e+02	7.784704435386932e+05	9.796956812781204e+01	-4.605104894142426e-08	-3.829666982826487e+00	1.002022185790573e+09	5.696664979302933e+08	1.549311609264781e+09	-1.288370713545262e+04	-3.250930491476429e+07	1.280225002531756e+04	7.173584952742596e+04
1.574971818401063e+02	7.791163822689756e+05	9.801892043523763e+01	-4.601286962122520e-08	-3.825712429646416e+00	1.002061958039927e+09	5.719805398755882e+08	1.551611728620505e+09	-1.289673980543676e+04	-3.232605109704596e+07	1.281359065093323e+04	7.210408053186112e+04
1.586681646047167e+02	7.797581038930541e+05	9.806883326239938e+01	-4.597500219551837e-08	-3.821720478620088e+00	1.002101602119047e+09	5.743660731257719e+08	1.553983249732195e+09	-1.290977482351527e+04	-3.213742223415796e+07	1.282477044980122e+04	7.246804511020682e+04
1.598391473693272e+02	7.803951856922315e+05	9.811925994822278e+01	-4.593747016326979e-08	-3.817690150676162e+00	1.002141110301534e+09	5.768219141752576e+08	1.556424974567906e+09	-1.292267536569926e+04	-3.194329992029786e+07	1.283586099396342e+04	7.282731559998762e+04
1.610101301339376e+02	7.810278105993358e+05	9.817020093952810e+01	-4.590283375357561e-08	-3.813622023871148e+00	1.002180517615519e+09	5.793490863275819e+08	1.558937911603862e+09	-1.293541582885795e+04	-3.174363940707015e+07	1.284690250663243e+04	7.318207707346682e+04
1.621811128985481e+02	7.816561615506270e+05	9.822165747425646e+01	-4.586593380337704e-08	-3.809516553716767e+00	1.002219858296068e+09	5.819486550457153e+08	1.561523109681863e+09	-1.294807135171301e+04	-3.153839134297101e+07	1.285790572898066e+04	7.353251460637995e+04
1.633520956631585e+02	7.822804214789330e+05	9.827363157658344e+01	-4.582933279824765e-08	-3.805374073872557e+00	1.002259166571868e+09	5.846217307748963e+08	1.564181661273140e+09	-1.296065321254968e+04	-3.132750137313682e+07	1.286886758997827e+04	7.387881327099030e+04
1.645230784277690e+02	7.829005394588949e+05	9.832610627941524e+01	-4.579303243158636e-08	-3.801195668003725e+00	1.002298453280294e+09	5.873684341871668e+08	1.566913669525995e+09	-1.297317609893365e+04	-3.111095483429154e+07	1.287969922838683e+04	7.422092154635696e+04
1.656940611923795e+02	7.835154037732363e+05	9.837897333372797e+01	-4.575709633453736e-08	-3.796986040510631e+00	1.002337630006452e+09	5.901839682678822e+08	1.569714334986485e+09	-1.298557610113459e+04	-3.088893098518358e+07	1.289041958530665e+04	7.455771471345150e+04
1.668650439569899e+02	7.841252795704807e+05	9.843224032818627e+01	-4.572150746663829e-08	-3.792745748390532e+00	1.002376737432055e+09	5.930695238409377e+08	1.572584837544163e+09	-1.299785901351617e+04	-3.066139939971562e+07	1.290104734520461e+04	7.488946102176142e+04
1.680360267216004e+02	7.847304319991514e+05	9.848591595826647e+01	-4.568624890487092e-08	-3.788475197549029e+00	1.002415815302995e+09	5.960263741254691e+08	1.575526437448368e+09	-1.301000020461855e+04	-3.042832290999187e+07	1.291162496073186e+04	7.521642872077422e+04
1.692070094862108e+02	7.853311262077718e+05	9.854001002112970e+01	-4.565130383476384e-08	-3.784174643514941e+00	1.002454902297986e+09	5.990558787037590e+08	1.578540478855945e+09	-1.302203315856941e+04	-3.018965709285579e+07	1.292214635920538e+04	7.553888605997738e+04
1.703779922508213e+02	7.859272218054876e+05	9.859449637020606e+01	-4.561667908870576e-08	-3.779849730637631e+00	1.002493965380661e+09	6.021573501164017e+08	1.581626280598226e+09	-1.303400733293322e+04	-2.994566217809605e+07	1.293256766061644e+04	7.585669100661781e+04
1.715489750154317e+02	7.865185273380739e+05	9.864934363107847e+01	-4.558238442974150e-08	-3.775508594102326e+00	1.002532944657516e+09	6.053297028580410e+08	1.584782789965905e+09	-1.304583336643463e+04	-2.969675680598544e+07	1.294295353553239e+04	7.616964986737602e+04
1.727199577800422e+02	7.868235430068129e+05	9.867805743623764e+01	-4.556471422297676e-08	-3.773320450944098e+00	1.002555638768792e+09	6.070178297448001e+08	1.586463144030239e+09	-1.305253323275027e+04	-2.956928121884357e+07	1.294882112562680e+04	7.647823275428770e+04
1.738909405446526e+02	7.871246467768211e+05	9.870682909616453e+01	-4.554728407315286e-08	-3.771111091702907e+00	1.002578354819352e+09	6.087359457836579e+08	1.588173287572018e+09	-1.305906094788132e+04	-2.943853398128239e+07	1.295448348979120e+04	7.678285799204433e+04
1.750619233092631e+02	7.874187353813995e+05	9.873534653180657e+01	-4.553027287964416e-08	-3.768895768913715e+00	1.002600810016649e+09	6.104653111358727e+08	1.589894396902033e+09	-1.306530147004066e+04	-2.930539190644136e+07	1.296006534926067e+04	7.708038602063314e+04
1.762329060738736e+02	7.877064374189897e+05	9.876365175406877e+01	-4.551364339674688e-08	-3.766675332375483e+00	1.002623051561926e+09	6.122080441904310e+08	1.591628610639822e+09	-1.307137238678148e+04	-2.916989510891126e+07	1.296552750282354e+04	7.737145279007805e+04
1.774038888384840e+02	7.879870148080685e+05	9.879165306878976e+01	-4.549743742167087e-08	-3.764456691617596e+00	1.002644993484578e+09	6.139580685136884e+08	1.593369794999907e+09	-1.307733656514040e+04	-2.903246140524282e+07	1.297073751958971e+04	7.765531158684750e+04
1.785748716030944e+02	7.882593758019117e+05	9.881921992984979e+01	-4.548171705287022e-08	-3.762247321714757e+00	1.002666539012413e+09	6.157066028383161e+08	1.595109116384353e+09	-1.308304384262225e+04	-2.889356331650012e+07	1.297580306528696e+04	7.793085789602477e+04
1.797458543677049e+02	7.885245093401420e+05	9.884643070728464e+01	-4.546642427121223e-08	-3.760031163786911e+00	1.002687908532003e+09	6.174580627175115e+08	1.596850792617072e+09	-1.308849891981484e+04	-2.875219286323055e+07	1.298074269405614e+04	7.819837992083830e+04
1.809168371323154e+02	7.887902495979848e+05	9.887407989662967e+01	-4.545110681712794e-08	-3.757662833391398e+00	1.002710857917390e+09	6.192649802733222e+08	1.598645584691383e+09	-1.309380392892926e+04	-2.859892831936236e+07	1.298581364698666e+04	7.846014800856692e+04
1.820878198969258e+02	7.890598859050360e+05	9.890251556539245e+01	-4.543557533809969e-08	-3.755068384387169e+00	1.002736440376547e+09	6.211520597692977e+08	1.600517173179770e+09	-1.309906572890514e+04	-2.842863424103554e+07	1.299089670998628e+04	7.871700473909907e+04
1.832588026615363e+02	7.893359880029751e+05	9.893202257913008e+01	-4.541968241482833e-08	-3.752193945205475e+00	1.002765561387253e+09	6.231405759117073e+08	1.602486037067545e+09	-1.310428036476035e+04	-2.823730619683006e+07	1.299617289534794e+04	7.897009806124950e+04
1.844297854261467e+02	7.896205217707584e+05	9.896283104969180e+01	-4.540331577859041e-08	-3.748993773800166e+00	1.002799075337830e+09	6.252488604563926e+08	1.604569738337946e+09	-1.310970142510447e+04	-2.802133882207898e+07	1.300152997574145e+04	7.922034316469746e+04
1.856007681907572e+02	7.899145054103311e+05	9.899507521777751e+01	-4.538641796143447e-08	-3.745432831887867e+00	1.002837748673633e+09	6.274892537306194e+08	1.606779903933879e+09	-1.311532463489563e+04	-2.777773175978401e+07	1.300707445287767e+04	7.946813424740708e+04
1.867717509553677e+02	7.902204507214798e+05	9.902905923115711e+01	-4.536884595428139e-08	-3.741462489941002e+00	1.002882559386405e+09	6.298863849474332e+08	1.609140394047169e+09	-1.312119262062967e+04	-2.750244477538621e+07	1.301284860663075e+04	7.971519217851530e+04
1.879427337199781e+02	7.905390347662412e+05	9.906489108361160e+01	-4.535056249506729e-08	-3.737059043095603e+00	1.002934202652736e+09	6.324517444870943e+08	1.611662052309307e+09	-1.312729676741092e+04	-2.719305338575506e+07	1.301888721136856e+04	7.996211049817147e+04
1.891137164845885e+02	7.908708357878672e+05	9.910267006206448e+01	-4.533153617602938e-08	-3.732197550950887e+00	1.002993407607840e+09	6.351965500416913e+08	1.614355393982932e+09	-1.313355619781170e+04	-2.684697880119115e+07	1.302521352228569e+04	8.020915075865337e+04
1.902846992491990e+02	7.912161124720180e+05	9.914246074402307e+01	-4.531175407042794e-08	-3.726860525188085e+00	1.003060836097875e+09	6.381297231820958e+08	1.617228714020518e+09	-1.313982020737693e+04	-2.646210976944369e+07	1.303180173810371e+04	8.045663264921917e+04
1.914556820138095e+02	7.915747579004811e+05	9.918428587104319e+01	-4.529122429557817e-08	-3.721038481038199e+00	1.003137061359222e+09	6.412572380205784e+08	1.620287419484053e+09	-1.314637696969504e+04	-2.603687044371504e+07	1.303847645375938e+04	8.070476702426706e+04
1.926266647784199e+02	7.919453630525715e+05	9.922801392181827e+01	-4.527002945056465e-08	-3.714734649838523e+00	1.003222507200527e+09	6.445736395198163e+08	1.623525508535338e+09	-1.315309730929331e+04	-2.557059838484654e+07	1.304539201593580e+04	8.095237918602928e+04
1.937976475430304e+02	7.923272091027719e+05	9.927358984127717e+01	-4.524821248053559e-08	-3.707947911754338e+00	1.003317667247089e+09	6.480788426165214e+08	1.626942407905706e+09	-1.315981420315807e+04	-2.506231367523021e+07	1.305243188066122e+04	8.119932842184920e+04
1.949686303076408e+02	7.927200682899677e+05	9.932101474865637e+01	-4.522578820572416e-08	-3.700675100355622e+00	1.003423054106485e+09	6.517768656628103e+08	1.630541678371565e+09	-1.316679716942370e+04	-2.451087728966900e+07	1.305920425827458e+04	8.144549021194095e+04
1.961396130722513e+02	7.931449907328767e+05	9.937288470408619e+01	-4.520155877309357e-08	-3.692643511718848e+00	1.003542794208228e+09	6.558730378692483e+08	1.634527531956840e+09	-1.317409262335296e+04	-2.389445365655039e+07	1.306640189597713e+04	8.169546792465441e+04
1.973105958368618e+02	7.936135461724418e+05	9.943070786941790e+01	-4.517487142213101e-08	-3.683707484833689e+00	1.003679910481445e+09	6.604943443351165e+08	1.639026878232941e+09	-1.318200209163888e+04	-2.320031504526145e+07	1.307436052736025e+04	8.195181561634851e+04
1.984815786014722e+02	7.941308213147178e+05	9.949522690315301e+01	-4.514544574924890e-08	-3.673811022880388e+00	1.003836580253283e+09	6.657110274054080e+08	1.644110599430917e+09	-1.319106896920801e+04	-2.242237427719690e+07	1.308312220898395e+04	8.221587410841853e+04
1.996525613660826e+02	7.946989435643210e+05	9.956682837013639e+01	-4.511317174408613e-08	-3.662938165644662e+00	1.004014683322098e+09	6.715667214909359e+08	1.649823411726408e+09	-1.320096872474916e+04	-2.155757028622252e+07	1.309284678298930e+04	8.248809858556089e+04
2.008235441306931e+02	7.953168597720655e+05	9.964549911003417e+01	-4.507812135379118e-08	-3.651114924483014e+00	1.004215736000060e+09	6.780735964735550e+08	1.656178991852730e+09	-1.321216343425651e+04	-2.060617235236530e+07	1.310388387012453e+04	8.276835249675115e+04
2.019945268953036e+02	7.959828373979799e+05	9.973113181382699e+01	-4.504040568041726e-08	-3.638382370805098e+00	1.004441143896504e+09	6.852359432995726e+08	1.663183421733248e+09	-1.322438999251383e+04	-1.956974565526082e+07	1.311606239814905e+04	8.305653066936877e+04
2.031655096599140e+02	7.966944677447245e+05	9.982352236648174e+01	-4.500017429603089e-08	-3.624793625831989e+00	1.004692192786595e+09	6.930496314658766e+08	1.670834585069006e+09	-1.323762828415433e+04	-1.845095938643532e+07	1.312944821974563e+04	8.335214552258870e+04
2.043364924245245e+02	7.974477262378959e+05	9.992224392496456e+01	-4.495766773026228e-08	-3.610423938344686e+00	1.004969876510955e+09	7.014911743462265e+08	1.679111238662375e+09	-1.325111946391790e+04	-1.725447097807484e+07	1.314405930957174e+04	8.365390566816967e+04
2.055074751891349e+02	7.982381918251084e+05	1.000268010517557e+02	-4.494551856024153e-08	-3.595358143598664e+00	1.005274969371403e+09	7.105299619342767e+08	1.687985144400229e+09	-1.326468452880094e+04	-1.598595282784379e+07	1.315978763606130e+04	8.396106589889496e+04
